000123 169 154 214 208, 1
000123 101 87 172 146, 1
000123 331 108 440 172, 1
000123 426 19 491 69, 1
000123 414 69 498 137, 1
000123 579 0 680 72, 1
000123 632 4 717 123, 1
000123 319 56 393 110, 1
000123 372 2 426 49, 1
000273 559 257 716 402, 1
000273 118 210 223 289, 1
000273 312 202 418 295, 1
000273 679 221 717 304, 0
000273 529 131 629 192, 1
000273 434 205 533 262, 1
000273 217 111 272 152, 1
000273 167 372 257 402, 0
000273 434 243 555 365, 1
000273 621 375 719 402, 0
000273 695 296 717 359, 0
000273 547 187 658 260, 1
000273 686 64 717 131, 0
000273 249 191 322 272, 1
000273 367 88 451 154, 1
000273 27 298 152 395, 1
000273 677 147 717 212, 0
000273 419 145 501 205, 1
000273 22 146 126 239, 1
000340 295 171 390 241, 1
000340 200 183 312 290, 1
000340 203 75 278 133, 1
000340 91 142 185 227, 1
000340 536 156 701 340, 1
000340 514 266 658 384, 1
000340 294 118 412 188, 1
000340 182 123 276 196, 1
000340 86 198 210 289, 1
000340 402 26 477 81, 1
000340 390 82 479 147, 1
000340 271 83 349 131, 1
000340 303 48 383 94, 1
000340 466 80 568 174, 1
000340 502 26 606 116, 1
000340 568 1 684 56, 1
000340 465 6 540 51, 0
000340 355 3 424 51, 1
000340 0 215 100 319, 1
000384 220 369 310 405, 1
000384 316 293 416 373, 1
000384 320 165 394 251, 1
000384 358 115 397 169, 1
000384 455 156 501 237, 1
000575 49 247 129 310, 1
000575 377 168 433 220, 1
000575 385 125 433 166, 1
000575 409 2 459 39, 0
000575 253 34 293 75, 1
000575 177 26 239 75, 1
000575 1 53 36 96, 0
000575 350 59 391 95, 1
000575 421 57 459 87, 1
000575 30 356 78 405, 1
000651 358 189 427 257, 1
000651 577 272 647 343, 1
000651 676 342 720 386, 0
000359 443 84 589 210, 1
000359 388 248 712 400, 1
000359 514 189 704 344, 1
000359 587 92 717 204, 1
000359 561 18 716 106, 1
000359 411 57 524 131, 1
000359 316 194 529 391, 1
000359 107 93 254 201, 1
000359 136 29 221 83, 1
000359 37 59 120 112, 1
000359 7 73 118 185, 1
000159 565 261 717 391, 1
000159 609 158 693 272, 1
000159 282 142 376 212, 1
000159 206 164 288 251, 1
000159 194 52 264 110, 1
000159 93 119 183 195, 1
000159 476 114 594 278, 1
000159 465 209 585 322, 1
000159 273 90 381 146, 1
000159 179 102 252 162, 1
000159 89 177 185 236, 1
000159 371 4 444 55, 1
000159 366 56 443 120, 1
000159 253 58 331 106, 1
000159 287 29 360 72, 1
000159 432 55 526 135, 1
000159 466 5 570 75, 1
000159 0 192 92 290, 1
000071 577 0 709 49, 1
000071 396 3 525 97, 1
000071 475 35 627 184, 1
000071 613 45 705 202, 1
000071 351 164 658 312, 1
000071 420 231 717 400, 1
000071 212 8 332 86, 1
000071 264 216 421 352, 1
000071 107 138 277 291, 1
000071 183 87 293 168, 1
000071 104 278 253 386, 1
000071 0 151 112 351, 1
000071 254 120 377 228, 1
000071 347 43 426 138, 1
000550 201 340 225 363, 1
000496 222 166 286 240, 1
000496 266 289 333 358, 1
000496 433 275 498 343, 1
000496 5 151 116 193, 1
000496 506 257 549 334, 1
000209 6 110 119 292, 1
000209 7 219 172 403, 1
000209 212 340 422 403, 1
000209 265 268 411 346, 1
000209 253 167 407 272, 1
000209 491 249 636 370, 1
000209 618 316 717 402, 1
000209 159 198 281 308, 1
000209 534 122 619 188, 1
000209 469 84 574 205, 1
000209 542 56 636 144, 1
000209 110 84 213 181, 1
000209 278 110 353 188, 1
000209 223 56 293 111, 1
000209 367 83 478 162, 1
000209 394 21 471 90, 1
000209 230 0 309 58, 1
000209 136 11 239 62, 1
000209 6 50 101 135, 1
000137 238 297 355 398, 1
000137 324 290 424 390, 1
000137 158 165 242 250, 1
000137 639 228 717 352, 1
000137 672 93 715 183, 0
000137 534 126 657 229, 1
000137 554 41 653 129, 1
000137 432 70 514 147, 1
000137 502 19 586 98, 1
000137 356 6 451 71, 1
000137 297 33 361 78, 1
000137 156 125 304 202, 1
000137 227 84 321 148, 1
000137 78 171 162 295, 1
000137 15 137 93 211, 1
000027 5 61 102 271, 1
000027 0 180 144 376, 1
000027 158 311 367 396, 1
000027 235 236 376 308, 1
000027 241 157 393 252, 1
000027 464 230 609 352, 1
000027 600 312 711 400, 1
000027 143 155 265 265, 1
000027 532 104 619 166, 1
000027 463 88 569 182, 1
000027 552 45 646 132, 1
000027 109 44 212 142, 1
000027 277 90 352 168, 1
000027 221 29 291 84, 1
000027 354 46 466 115, 1
000027 396 1 474 69, 1
000027 242 0 309 40, 0
000027 10 24 105 109, 1
000531 500 143 567 216, 1
000531 179 178 246 265, 1
000531 458 261 517 380, 1
000531 48 310 103 353, 1
000185 648 195 717 261, 0
000185 384 120 459 162, 1
000185 461 160 535 249, 1
000185 392 212 473 274, 1
000185 520 297 642 382, 1
000185 425 313 530 381, 1
000185 344 297 447 403, 1
000185 284 256 352 382, 1
000185 522 251 636 328, 1
000185 576 387 677 403, 0
000185 630 298 704 350, 1
000185 615 165 718 221, 1
000185 558 111 648 185, 1
000185 597 36 718 106, 1
000185 620 68 718 136, 1
000185 507 152 581 233, 1
000185 564 7 686 76, 1
000185 343 257 437 342, 1
000437 317 187 353 218, 1
000437 110 315 180 371, 1
000142 379 76 540 230, 1
000142 549 106 630 197, 1
000142 221 4 316 94, 1
000142 158 55 232 144, 1
000142 16 16 126 90, 1
000142 1 70 87 174, 0
000142 149 158 298 281, 1
000142 318 231 514 400, 1
000142 438 197 668 397, 1
000142 226 299 311 403, 1
000142 2 341 168 400, 1
000406 564 300 654 348, 1
000406 381 243 470 283, 1
000406 131 138 199 192, 1
000406 235 281 262 300, 1
000406 203 296 230 316, 1
000521 348 68 385 113, 1
000521 316 3 362 39, 0
000052 535 77 643 177, 1
000052 516 242 646 364, 1
000052 342 134 587 231, 1
000052 338 69 442 155, 1
000052 631 244 718 403, 1
000052 349 327 487 403, 1
000052 191 225 501 353, 1
000052 162 187 269 252, 1
000052 272 139 393 226, 1
000052 47 173 134 342, 1
000052 206 60 263 117, 1
000052 470 27 560 92, 1
000052 148 73 218 142, 1
000052 64 99 128 151, 1
000052 261 9 325 67, 1
000052 184 40 238 72, 1
000052 346 8 416 57, 1
000052 113 54 165 95, 1
000052 76 129 142 199, 1
000052 87 222 176 376, 1
000052 427 27 485 65, 1
000052 18 153 82 218, 0
000325 663 118 718 267, 0
000325 422 32 520 136, 1
000325 333 20 433 215, 1
000325 158 75 264 151, 1
000325 114 136 252 272, 1
000325 385 243 590 388, 1
000627 494 51 532 152, 1
000627 375 366 455 402, 1
000642 218 78 250 107, 1
000642 436 77 485 125, 1
000642 433 161 487 216, 1
000642 295 276 355 328, 1
000642 597 290 659 346, 1
000642 350 2 382 16, 0
000153 324 318 522 403, 1
000153 642 241 718 399, 1
000153 443 168 636 282, 1
000153 451 82 565 172, 1
000153 652 10 718 66, 0
000153 236 87 321 149, 1
000153 185 111 262 179, 1
000153 193 35 259 77, 1
000153 110 85 173 135, 1
000153 364 37 454 179, 1
000153 366 163 443 233, 1
000153 246 50 338 100, 1
000153 174 71 235 114, 1
000153 101 125 165 169, 1
000421 188 290 241 329, 1
000421 123 171 167 214, 1
000421 165 218 195 252, 1
000421 159 175 191 212, 1
000172 175 185 337 326, 1
000172 515 356 690 401, 1
000172 178 309 345 403, 1
000172 524 96 685 209, 1
000172 602 224 716 391, 1
000172 343 222 507 357, 1
000172 360 128 512 225, 1
000172 614 35 717 138, 1
000172 415 45 525 130, 1
000172 241 142 343 220, 1
000172 4 301 198 402, 1
000172 0 158 87 271, 1
000172 29 72 127 130, 1
000591 377 179 423 225, 1
000591 351 227 389 269, 1
000226 404 0 482 35, 0
000226 576 40 717 137, 1
000226 481 21 576 105, 1
000226 614 4 717 45, 1
000226 494 149 603 304, 1
000226 495 237 683 401, 1
000226 301 58 414 163, 1
000226 238 225 470 398, 1
000226 194 0 397 73, 1
000226 334 70 527 268, 1
000226 151 126 267 232, 1
000226 36 53 296 170, 1
000226 35 31 142 96, 1
000226 139 0 236 66, 1
000226 654 81 717 207, 0
000620 260 290 322 352, 1
000380 565 289 647 325, 1
000380 208 172 273 196, 1
000380 66 322 129 373, 1
000380 226 202 264 233, 1
000633 68 85 151 143, 1
000633 645 260 720 346, 0
000241 555 109 677 218, 1
000241 618 270 717 402, 1
000241 401 182 626 319, 1
000241 367 103 480 219, 1
000241 165 249 286 349, 1
000241 320 194 444 298, 1
000241 11 265 150 399, 1
000241 153 94 236 167, 1
000241 471 61 563 142, 1
000241 102 118 176 201, 1
000241 0 141 54 208, 0
000241 224 63 342 184, 1
000241 244 35 313 101, 1
000241 124 67 178 109, 1
000241 321 46 391 96, 1
000241 15 84 91 153, 1
000241 0 194 65 318, 1
000241 186 207 340 279, 1
000241 304 7 366 50, 0
000241 418 57 484 101, 1
000241 640 47 714 102, 1
000241 441 14 515 68, 1
000241 415 180 617 302, 1
000241 209 201 366 275, 1
000241 252 81 344 139, 1
000241 370 112 489 207, 1
000241 327 183 464 297, 1
000241 96 122 184 205, 1
000241 546 116 675 215, 1
000241 167 254 298 343, 1
000241 488 59 573 137, 1
000241 156 88 239 165, 1
000241 4 264 134 362, 1
000241 396 304 603 387, 1
000306 320 380 487 403, 0
000306 493 317 662 402, 1
000306 411 223 585 360, 1
000306 534 208 712 402, 1
000306 533 152 681 231, 1
000306 647 228 717 299, 0
000306 252 388 318 402, 0
000306 64 324 232 402, 1
000306 61 238 163 323, 1
000306 83 166 175 243, 1
000306 157 171 214 237, 1
000306 73 105 146 164, 1
000306 338 117 442 202, 1
000306 420 23 485 79, 1
000306 416 65 501 137, 1
000306 567 1 660 76, 1
000306 623 14 717 136, 1
000306 318 61 392 115, 1
000306 357 8 420 57, 1
000306 276 6 348 64, 1
000151 576 149 710 403, 1
000151 300 260 475 400, 1
000151 405 130 568 234, 1
000151 432 63 533 137, 1
000151 348 14 472 144, 1
000151 619 0 717 52, 0
000151 120 112 182 166, 1
000151 257 39 334 87, 1
000151 188 62 255 112, 1
000151 306 260 478 389, 1
000151 580 202 717 403, 1
000151 410 143 590 233, 1
000151 428 69 534 143, 1
000151 614 3 708 53, 0
000151 253 69 331 131, 1
000151 188 93 266 161, 1
000151 343 13 433 155, 1
000151 349 134 429 194, 1
000151 248 46 332 91, 1
000151 187 72 241 111, 1
000151 117 120 181 164, 1
000578 398 7 461 52, 0
000578 540 105 703 179, 1
000503 344 237 387 276, 1
000503 681 128 720 177, 0
000503 340 273 380 305, 1
000266 452 309 620 403, 1
000266 31 222 164 326, 1
000266 355 205 510 319, 1
000266 527 120 637 217, 1
000266 444 258 651 387, 1
000266 297 125 407 203, 1
000266 406 120 527 236, 1
000266 661 85 717 144, 0
000266 88 131 163 174, 1
000266 412 67 503 130, 1
000266 171 102 235 162, 1
000266 680 237 719 403, 0
000266 224 105 315 165, 1
000266 159 51 232 100, 1
000266 321 74 398 123, 1
000177 362 78 508 203, 1
000177 291 278 565 401, 1
000177 412 205 599 365, 1
000177 634 2 717 96, 1
000177 521 110 682 215, 1
000177 498 37 640 122, 1
000177 524 0 609 35, 0
000177 364 59 468 123, 1
000177 236 187 429 361, 1
000177 86 92 219 191, 1
000177 114 15 198 70, 1
000177 15 52 100 111, 1
000177 2 53 76 168, 0
000156 402 372 529 402, 0
000156 458 175 686 315, 1
000156 493 100 619 202, 1
000156 693 48 717 88, 0
000156 225 89 326 161, 1
000156 163 124 241 194, 1
000156 191 29 258 79, 1
000156 102 84 164 136, 1
000156 397 63 502 220, 1
000156 396 182 486 272, 1
000156 242 55 356 109, 1
000156 167 71 231 115, 1
000156 81 129 155 173, 1
000156 368 0 432 23, 0
000156 338 26 412 90, 1
000156 244 28 318 72, 1
000156 279 1 343 36, 0
000156 396 23 485 97, 1
000156 435 1 527 49, 1
000156 2 137 87 220, 0
000351 173 186 323 325, 1
000351 471 342 659 401, 1
000351 159 295 326 401, 1
000351 512 97 666 210, 1
000351 573 225 717 388, 1
000351 324 214 483 343, 1
000351 365 126 498 226, 1
000351 605 42 717 145, 1
000351 411 49 515 129, 1
000351 238 139 333 214, 1
000351 1 286 196 400, 1
000351 0 165 86 251, 1
000351 39 72 138 131, 1
000672 3 75 166 189, 1
000672 482 266 690 368, 1
000319 316 178 448 325, 1
000319 430 195 514 288, 1
000319 211 78 306 162, 1
000319 711 135 716 159, 0
000319 608 27 712 113, 1
000319 647 0 686 17, 0
000319 493 1 562 42, 1
000319 217 45 361 99, 1
000319 266 1 361 65, 1
000319 148 92 211 196, 1
000319 53 59 137 134, 1
000319 3 105 97 208, 1
000319 110 223 260 347, 1
000319 250 318 365 399, 1
000319 354 303 505 400, 1
000280 192 290 340 397, 1
000280 466 276 606 402, 1
000280 607 273 717 373, 1
000280 273 152 345 204, 1
000280 659 363 717 402, 0
000280 356 265 462 377, 1
000280 466 138 550 203, 1
000280 555 191 668 275, 1
000280 2 329 119 402, 1
000280 156 232 250 306, 1
000280 30 196 149 337, 1
000280 346 137 429 212, 1
000646 254 310 353 351, 1
000646 71 144 139 202, 1
000646 295 346 386 405, 1
000646 270 113 325 174, 1
000646 265 5 308 58, 1
000429 261 276 335 339, 1
000301 536 170 719 400, 1
000301 278 341 445 402, 1
000301 434 296 640 404, 1
000301 377 215 551 353, 1
000301 528 194 713 401, 1
000301 526 150 675 220, 1
000301 634 205 717 289, 1
000301 195 354 281 402, 1
000301 47 298 211 402, 1
000301 98 239 180 299, 1
000301 0 284 36 401, 1
000301 139 185 208 239, 1
000301 195 177 236 228, 1
000301 135 128 201 182, 1
000301 345 136 457 200, 1
000301 440 36 504 86, 1
000301 426 83 511 151, 1
000301 576 0 679 84, 1
000301 636 2 715 134, 1
000301 340 76 415 130, 1
000301 381 26 437 75, 1
000500 130 319 226 405, 1
000500 288 9 342 69, 1
000500 603 216 681 261, 1
000500 398 258 457 303, 1
000500 550 202 601 260, 1
000402 239 252 273 284, 1
000402 279 255 309 284, 1
000402 279 286 318 318, 1
000402 73 148 106 181, 1
000077 597 0 718 112, 1
000077 336 43 478 133, 1
000077 577 242 718 404, 1
000077 386 208 614 404, 1
000077 357 127 493 219, 1
000077 233 249 423 403, 1
000077 2 28 74 114, 0
000077 75 13 160 80, 1
000077 353 8 504 93, 1
000077 499 139 614 260, 1
000077 534 22 626 169, 1
000082 687 177 719 326, 0
000082 377 244 540 393, 1
000082 0 223 20 322, 1
000082 32 188 136 279, 1
000082 303 157 459 258, 1
000082 470 64 580 162, 1
000082 389 188 573 292, 1
000082 264 103 374 181, 1
000082 374 88 484 191, 1
000082 592 40 687 99, 1
000082 74 109 148 152, 1
000082 372 35 464 98, 1
000082 151 81 215 141, 1
000082 606 168 718 392, 1
000082 204 86 281 136, 1
000082 151 38 224 87, 1
000082 289 34 365 82, 1
000460 265 240 300 275, 1
000460 246 293 279 325, 1
000460 95 332 141 375, 1
000460 162 232 192 260, 1
000460 222 135 248 160, 1
000460 255 151 280 178, 1
000460 34 226 69 254, 0
000478 344 306 405 405, 1
000478 252 232 342 310, 1
000478 164 255 253 367, 1
000478 261 134 291 158, 1
000478 309 205 331 226, 1
000088 93 274 232 387, 1
000088 442 261 597 376, 1
000088 612 169 717 300, 1
000088 366 175 475 270, 1
000088 488 181 618 317, 1
000088 133 162 208 218, 1
000088 475 119 566 182, 1
000088 218 146 282 206, 1
000088 278 146 369 206, 1
000088 198 82 271 131, 1
000088 367 101 444 150, 1
000088 474 68 558 135, 1
000225 356 1 451 65, 1
000225 518 75 714 175, 1
000225 437 60 532 145, 1
000225 576 29 719 87, 1
000225 429 185 515 342, 1
000225 407 296 555 402, 1
000225 270 102 375 207, 1
000225 174 277 385 402, 1
000225 160 28 372 105, 1
000225 202 0 274 51, 0
000225 274 115 472 301, 1
000225 113 168 228 273, 1
000225 11 74 234 192, 1
000225 16 65 120 128, 1
000225 120 34 207 102, 1
000225 562 0 711 28, 0
000225 92 0 150 24, 0
000225 586 127 718 253, 1
000378 197 2 251 40, 0
000378 252 249 304 368, 1
000378 465 66 514 87, 1
000318 279 234 404 359, 1
000318 382 239 476 343, 1
000318 191 117 281 201, 1
000318 680 176 717 251, 0
000318 582 68 699 158, 1
000318 581 2 680 57, 1
000318 469 13 547 88, 1
000318 531 0 594 38, 0
000318 324 0 388 22, 0
000318 198 81 342 137, 1
000318 261 32 355 96, 1
000318 122 128 195 232, 1
000318 37 86 118 161, 1
000318 84 255 235 376, 1
000318 232 368 336 403, 1
000658 440 157 477 193, 1
000658 568 240 603 274, 1
000658 405 205 431 232, 1
000658 363 219 389 240, 1
000658 339 192 368 222, 1
000190 614 284 712 361, 1
000190 318 146 412 190, 1
000190 388 195 475 315, 1
000190 311 240 420 347, 1
000190 216 368 278 402, 1
000190 425 332 542 399, 1
000190 577 207 718 281, 1
000190 506 144 609 223, 1
000190 564 45 672 140, 1
000190 589 88 699 160, 1
000190 443 190 532 300, 1
000190 519 11 650 96, 1
000190 225 307 327 402, 1
000037 247 114 317 172, 1
000037 620 169 707 232, 1
000037 312 370 441 404, 1
000037 633 94 709 174, 1
000037 386 325 581 403, 1
000037 333 200 485 313, 1
000037 263 178 339 241, 1
000037 572 164 649 275, 1
000037 380 155 564 238, 1
000037 180 214 276 380, 1
000037 117 341 202 402, 1
000037 689 298 719 402, 0
000037 572 66 660 122, 1
000037 505 117 581 187, 1
000037 131 208 210 274, 1
000037 4 347 135 403, 1
000037 63 130 262 209, 1
000037 127 88 199 152, 1
000037 46 255 232 359, 1
000037 9 229 85 323, 1
000037 0 158 51 250, 0
000037 37 129 106 183, 1
000037 399 82 540 165, 1
000037 62 48 120 98, 1
000037 243 69 306 113, 1
000037 363 4 431 45, 0
000037 126 29 176 67, 1
000037 308 261 404 350, 1
000012 513 251 714 336, 1
000012 245 127 339 171, 1
000012 283 181 378 294, 1
000012 213 234 306 335, 1
000012 118 362 185 403, 1
000012 321 312 423 390, 1
000012 480 180 680 266, 1
000012 421 127 523 207, 1
000012 474 26 583 105, 1
000012 508 66 618 138, 1
000012 362 163 452 273, 1
000012 454 0 560 76, 1
000012 624 138 718 224, 1
000012 110 303 213 398, 1
000612 368 77 471 181, 1
000612 553 181 602 249, 1
000072 420 10 549 104, 1
000072 504 27 654 188, 1
000072 655 40 719 197, 0
000072 405 177 699 306, 1
000072 468 209 717 396, 1
000072 218 27 339 106, 1
000072 308 216 483 382, 1
000072 136 164 306 317, 1
000072 210 98 320 179, 1
000072 146 296 296 402, 1
000072 0 184 148 383, 1
000072 291 125 405 232, 1
000072 365 44 444 144, 1
000338 531 226 717 350, 1
000338 544 122 670 222, 1
000338 252 103 346 174, 1
000338 188 129 266 206, 1
000338 187 28 258 86, 1
000338 84 83 176 153, 1
000338 447 81 572 240, 1
000338 435 178 536 286, 1
000338 258 68 365 122, 1
000338 167 78 244 127, 1
000338 88 149 172 194, 1
000338 367 0 442 35, 0
000338 355 35 429 99, 1
000338 241 37 316 81, 1
000338 284 14 358 49, 0
000338 410 38 505 118, 1
000338 453 0 547 61, 1
000338 0 157 91 245, 1
000046 397 0 480 38, 0
000046 570 42 718 141, 1
000046 476 23 571 108, 1
000046 611 5 718 49, 1
000046 485 152 594 307, 1
000046 478 242 671 402, 1
000046 298 59 410 164, 1
000046 230 226 462 400, 1
000046 190 0 403 76, 1
000046 326 72 522 267, 1
000046 149 129 264 235, 1
000046 32 59 293 171, 1
000046 34 37 141 102, 1
000046 135 3 228 71, 1
000046 650 85 717 211, 0
000370 308 337 381 405, 1
000370 368 246 404 278, 1
000375 275 309 346 391, 1
000375 155 324 218 382, 1
000375 161 172 196 200, 1
000375 1 264 46 316, 0
000655 356 15 430 42, 1
000655 611 296 680 370, 1
000655 568 158 642 194, 1
000248 485 26 617 115, 1
000248 318 27 448 125, 1
000248 385 91 519 211, 1
000248 592 40 719 234, 1
000248 493 82 590 239, 1
000248 296 198 491 384, 1
000248 219 236 421 398, 1
000248 164 27 271 106, 1
000248 123 227 263 372, 1
000248 5 145 174 298, 1
000248 102 97 212 178, 1
000248 140 119 293 223, 1
000248 265 85 346 155, 1
000087 490 307 684 403, 1
000087 50 223 192 329, 1
000087 389 200 544 313, 1
000087 546 97 684 228, 1
000087 476 249 713 385, 1
000087 320 123 430 202, 1
000087 432 113 552 229, 1
000087 88 126 187 176, 1
000087 434 59 525 122, 1
000087 192 102 257 162, 1
000087 252 111 343 171, 1
000087 171 43 244 92, 1
000087 343 68 419 117, 1
000277 628 311 714 400, 1
000277 167 249 280 338, 1
000277 390 256 497 363, 1
000277 601 180 707 246, 1
000277 506 263 618 329, 1
000277 255 144 315 187, 1
000277 518 322 615 402, 1
000277 619 241 718 320, 1
000277 704 98 717 147, 0
000277 303 242 380 329, 1
000277 413 123 497 188, 1
000277 116 359 216 402, 1
000277 474 185 560 257, 1
000277 0 288 106 357, 1
000277 129 205 223 273, 1
000277 70 163 151 257, 1
000277 304 135 390 192, 1
000078 613 57 718 169, 1
000078 349 93 491 183, 1
000078 430 297 658 403, 1
000078 368 184 529 306, 1
000078 277 318 467 403, 1
000078 8 59 79 162, 0
000078 79 53 165 120, 1
000078 308 26 465 114, 1
000078 362 58 516 148, 1
000078 521 180 635 307, 1
000078 549 74 641 221, 1
000045 352 4 448 70, 1
000045 510 81 713 181, 1
000045 430 66 525 150, 1
000045 570 33 718 93, 1
000045 426 187 511 344, 1
000045 396 299 544 403, 1
000045 266 107 370 213, 1
000045 173 284 375 401, 1
000045 158 33 370 109, 1
000045 200 0 272 54, 1
000045 270 119 467 306, 1
000045 107 169 223 274, 1
000045 9 82 231 199, 1
000045 15 70 116 132, 1
000045 118 37 205 105, 1
000045 558 0 708 35, 0
000045 90 0 148 29, 0
000045 579 133 718 259, 1
000050 444 11 556 88, 1
000050 549 79 674 172, 1
000050 398 133 517 255, 1
000050 385 338 633 402, 1
000050 239 48 496 148, 1
000050 276 9 362 73, 1
000050 493 148 651 385, 1
000050 232 207 370 338, 1
000050 113 130 390 255, 1
000050 98 108 205 173, 1
000050 192 60 302 138, 1
000050 145 5 203 54, 1
000050 96 13 158 68, 1
000050 5 22 69 74, 0
000050 15 120 103 274, 1
000268 96 283 236 396, 1
000268 447 270 601 384, 1
000268 618 178 718 309, 1
000268 369 181 478 279, 1
000268 492 189 623 329, 1
000268 135 170 209 226, 1
000268 476 126 567 189, 1
000268 219 154 284 213, 1
000268 280 153 371 213, 1
000268 200 90 273 139, 1
000268 371 107 447 156, 1
000268 478 75 561 142, 1
000357 363 76 509 201, 1
000357 297 277 573 400, 1
000357 418 204 605 364, 1
000357 638 1 718 95, 1
000357 524 108 687 213, 1
000357 500 35 642 121, 1
000357 528 0 614 35, 0
000357 367 57 471 121, 1
000357 238 186 432 362, 1
000357 88 91 221 190, 1
000357 115 15 199 70, 1
000357 17 52 102 111, 1
000357 3 53 79 166, 0
000527 553 49 612 115, 1
000527 486 142 527 191, 1
000146 504 70 582 178, 1
000146 399 27 518 264, 1
000146 207 101 324 189, 1
000146 169 177 318 320, 1
000146 492 297 697 403, 1
000588 619 116 692 145, 1
000588 624 252 650 277, 1
000588 691 323 716 353, 0
000386 297 133 354 209, 1
000386 206 214 352 355, 1
000386 467 198 532 332, 1
000386 569 125 651 196, 1
000386 652 66 695 154, 0
000468 73 368 144 405, 1
000468 258 304 329 373, 1
000468 293 210 343 263, 1
000468 186 82 228 120, 1
000468 233 96 269 125, 1
000468 140 58 179 85, 1
000468 74 37 120 76, 1
000468 5 19 54 60, 0
000435 415 215 477 272, 1
000435 474 238 530 290, 1
000435 444 118 492 159, 1
000157 506 216 717 351, 1
000157 529 121 655 232, 1
000157 251 97 351 169, 1
000157 185 128 262 198, 1
000157 194 26 264 83, 1
000157 104 83 176 137, 1
000157 434 70 553 228, 1
000157 422 198 518 291, 1
000157 262 65 369 118, 1
000157 177 74 254 122, 1
000157 92 138 177 182, 1
000157 378 0 451 35, 0
000157 362 39 436 103, 1
000157 259 37 334 81, 1
000157 295 10 367 48, 0
000157 421 33 516 110, 1
000157 470 0 564 58, 1
000157 3 145 90 233, 1
000270 96 363 236 404, 1
000270 523 374 677 404, 0
000270 689 267 718 399, 0
000270 408 256 532 378, 1
000270 545 246 716 404, 1
000270 129 228 226 290, 1
000270 512 187 621 256, 1
000270 231 207 312 283, 1
000270 0 304 96 355, 1
000270 309 219 401 290, 1
000270 210 132 284 181, 1
000270 399 158 477 224, 1
000270 514 133 599 200, 1
000270 534 236 700 395, 1
000270 135 226 225 292, 1
000270 307 206 399 276, 1
000270 653 214 719 299, 0
000270 516 141 606 192, 1
000270 414 216 513 263, 1
000270 221 136 278 177, 1
000270 133 368 241 403, 1
000270 403 245 525 365, 1
000270 531 358 668 403, 1
000270 670 279 717 389, 0
000270 517 178 607 246, 1
000270 654 84 717 177, 0
000270 238 211 305 290, 1
000270 349 105 433 172, 1
000270 52 299 154 383, 1
000270 643 148 710 214, 1
000270 401 162 478 215, 1
000270 35 156 126 243, 1
000174 250 139 420 286, 1
000174 634 304 715 401, 1
000174 263 275 447 399, 1
000174 586 66 718 180, 1
000174 682 211 717 321, 0
000174 425 179 589 316, 1
000174 431 98 583 201, 1
000174 676 21 718 78, 0
000174 471 13 585 102, 1
000174 302 105 406 183, 1
000174 78 259 306 397, 1
000174 11 113 147 226, 1
000174 66 31 160 94, 1
000382 115 288 193 355, 1
000267 497 310 690 404, 1
000267 56 225 198 332, 1
000267 394 201 550 314, 1
000267 553 101 690 233, 1
000267 482 252 714 381, 1
000267 326 126 436 204, 1
000267 440 117 560 233, 1
000267 97 128 190 176, 1
000267 441 61 532 124, 1
000267 197 102 261 162, 1
000267 257 112 348 172, 1
000267 176 44 249 93, 1
000267 345 68 421 117, 1
000337 508 218 717 350, 1
000337 534 121 660 232, 1
000337 255 100 352 171, 1
000337 186 128 263 198, 1
000337 195 26 266 83, 1
000337 104 83 176 141, 1
000337 434 69 553 227, 1
000337 425 196 519 291, 1
000337 263 66 370 120, 1
000337 177 74 254 122, 1
000337 97 139 181 183, 1
000337 379 0 452 35, 0
000337 361 38 435 102, 1
000337 259 37 334 81, 1
000337 298 11 370 48, 0
000337 420 33 515 109, 1
000337 469 0 563 58, 1
000337 3 148 91 235, 1
000312 101 377 157 401, 0
000312 162 354 226 403, 1
000312 33 270 122 351, 1
000312 430 298 590 402, 1
000312 491 166 595 261, 1
000312 523 208 644 319, 1
000312 612 83 717 178, 1
000312 624 45 714 101, 1
000312 376 215 471 289, 1
000312 403 119 487 183, 1
000312 308 157 382 211, 1
000312 259 93 334 147, 1
000312 204 125 268 172, 1
000312 75 230 196 294, 1
000312 123 186 218 250, 1
000484 268 100 349 169, 1
000484 2 97 82 202, 0
000484 131 67 221 146, 1
000484 183 6 286 84, 1
000445 373 161 456 257, 1
000445 480 217 535 270, 1
000445 441 20 506 80, 1
000305 304 354 471 402, 1
000305 453 285 655 403, 1
000305 388 194 563 333, 1
000305 528 186 713 401, 1
000305 531 130 679 210, 1
000305 630 200 717 283, 1
000305 214 341 309 402, 1
000305 59 290 253 403, 1
000305 70 202 165 284, 1
000305 95 138 185 212, 1
000305 169 149 222 207, 1
000305 89 83 162 142, 1
000305 339 104 443 173, 1
000305 424 13 488 63, 1
000305 415 57 500 125, 1
000305 567 0 661 70, 1
000305 615 9 716 121, 1
000305 318 54 392 108, 1
000305 357 4 416 50, 1
000626 324 175 360 206, 1
000626 158 189 209 226, 1
000626 151 222 186 259, 1
000626 183 260 257 327, 1
000626 269 296 322 360, 1
000626 55 319 173 405, 1
000671 162 31 215 63, 1
000348 178 151 280 228, 1
000348 7 298 154 402, 1
000348 381 259 635 399, 1
000348 146 240 300 372, 1
000348 465 56 594 153, 1
000348 491 159 678 293, 1
000348 295 166 421 270, 1
000348 332 95 446 174, 1
000348 665 199 717 326, 0
